Financial Year,Reporting Period,Activity Month,Breakdown,CCG code,CCG name,Provider code,Provider name,Specific acute specialties: Ordinary Elective,Specific acute specialties: Daycase Elective,Specific acute specialties: Elective total,Specific acute specialties: Non-Elective,Specific acute specialties: First attendances seen - GP referrals,Specific acute specialties: First attendances seen - other referrals,Specific acute specialties: First attendances seen total,Specific acute specialties: First attendances DNA,Specific acute specialties: Subsequent attendances seen,Specific acute specialties: Subsequent attendances DNA,All specialties: Ordinary Elective,All specialties: Daycase Elective,All specialties: Elective total,All specialties: Non-Elective,All specialties: First attendances seen - GP referrals,All specialties: First attendances seen - other referrals,All specialties: First attendances seen total,All specialties: First attendances DNA,All specialties: Subsequent attendances seen,All specialties: Subsequent attendances DNA
2025-26,13,Jan 2026,CCGProv,03W,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 03W",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,04C,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04C",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,04V,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,04V,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,*,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,04Y,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 04Y,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,05G,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05G,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,05V,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05V,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,05V,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05V,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,05W,NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05W,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,*,*,*,*,0,0,0,0,0,*,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB - 06H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,*,*,*,0,*,0,0,0,0,*,*,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,06K,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06K,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,*,*,0,0,0,0,*,0,0,0,*,*,0
2025-26,13,Jan 2026,CCGProv,06K,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06K,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,06L,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,06L,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,0,*,0,0,0,0,0,*,*,0,0,*
2025-26,13,Jan 2026,CCGProv,06N,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,06N,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,0,0,0,0,*,*,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,06Q,NHS MID AND SOUTH ESSEX ICB - 06Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,06Q,NHS MID AND SOUTH ESSEX ICB - 06Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,*,*,*,0,*,0,0,0,0,0,*,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,06T,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06T,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,*,0,0,0,0,*,*,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,06T,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06T,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,07G,NHS MID AND SOUTH ESSEX ICB - 07G,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,0,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,07G,NHS MID AND SOUTH ESSEX ICB - 07G,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,*,*,0,0,*,*,*,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,*,0,0,0,0,*,*,0,*,*,*,0,*,*,0,*,*
2025-26,13,Jan 2026,CCGProv,07H,NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,07K,NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,09D,NHS SUSSEX ICB - 09D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,10,*,0,0,0,*,0,*,*,0,10,*
2025-26,13,Jan 2026,CCGProv,09D,NHS SUSSEX ICB - 09D,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,*,*,*,*,0,*,*,15,*,*,*,*,*,*,*,*,*,15,*
2025-26,13,Jan 2026,CCGProv,10Q,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,10Q,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,10R,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,10R,NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,*,*,0,0,0,*,0,*,*,0,*,*
2025-26,13,Jan 2026,CCGProv,11J,NHS DORSET ICB - 11J,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,0,0,0,*,*,0,0,*,*,0,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,11J,NHS DORSET ICB - 11J,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,11M,NHS GLOUCESTERSHIRE ICB - 11M,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,11M,NHS GLOUCESTERSHIRE ICB - 11M,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,11N,NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,11N,NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,11X,NHS SOMERSET ICB - 11X,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,11X,NHS SOMERSET ICB - 11X,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,0,0,0,0,0,*,0,0,*,*,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,13Q,NATIONAL COMMISSIONING HUB 1,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,*,*,*,10,*,0,0,0,0,*,*,*,*,10,*
2025-26,13,Jan 2026,CCGProv,13Q,NATIONAL COMMISSIONING HUB 1,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,0,*,*,*,0,15,*,0,*,*,0,*,*,10,0,15,*
2025-26,13,Jan 2026,CCGProv,13T,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,13T,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,14L,NHS GREATER MANCHESTER ICB - 14L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,14L,NHS GREATER MANCHESTER ICB - 14L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,0,0,0,0,*,*,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,14M,LONDON - H&J COMMISSIONING HUB,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0
2025-26,13,Jan 2026,CCGProv,14Q,MIDLANDS - H&J COMMISSIONING HUB,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0,*,0,*
2025-26,13,Jan 2026,CCGProv,14R,EAST OF ENGLAND - H&J COMMISSIONING HUB,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,14R,EAST OF ENGLAND - H&J COMMISSIONING HUB,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,14Y,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,14Y,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 14Y",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,*,*,*,*,*
2025-26,13,Jan 2026,CCGProv,15A,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,0,*,0,0,*,0,0,0,0,*,*,*,0,0,*
2025-26,13,Jan 2026,CCGProv,15A,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 15A",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,*,0,*,0,0,*,0,*,*,*,*,0,*,0,0,*
2025-26,13,Jan 2026,CCGProv,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE ICB - 15C",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,*,*,*,*,*,0,0,0,0,0,*,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,15E,NHS BIRMINGHAM AND SOLIHULL ICB - 15E,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,15E,NHS BIRMINGHAM AND SOLIHULL ICB - 15E,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,15F,NHS WEST YORKSHIRE ICB - 15F,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,0,*,0,*,0
2025-26,13,Jan 2026,CCGProv,15F,NHS WEST YORKSHIRE ICB - 15F,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,15M,NHS DERBY AND DERBYSHIRE ICB - 15M,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,*,0,*,*,0,*,0,0,*,*,*,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,15M,NHS DERBY AND DERBYSHIRE ICB - 15M,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,15N,NHS DEVON ICB - 15N,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,*,0,*,*,0,*,*,0,15,*,*,0,*,*,0,*,*,0,15,*
2025-26,13,Jan 2026,CCGProv,15N,NHS DEVON ICB - 15N,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,0,*,*,0,*,*,*,0,*,*,0,*,*
2025-26,13,Jan 2026,CCGProv,16C,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,0,0,0,0,0,*,0,0,*,*,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,26A,NHS NORFOLK AND WAVENEY ICB - 26A,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,*,*,0,0,0,0,*,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,26A,NHS NORFOLK AND WAVENEY ICB - 26A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,0,*,*,0,10,*,0,*,*,*,0,*,*,0,10,*
2025-26,13,Jan 2026,CCGProv,27D,NHS CHESHIRE AND MERSEYSIDE ICB - 27D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,27D,NHS CHESHIRE AND MERSEYSIDE ICB - 27D,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,0,*,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,0
2025-26,13,Jan 2026,CCGProv,36J,NHS WEST YORKSHIRE ICB - 36J,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,0,0,0,0,0,0,*,0,*,*,0,0,0
2025-26,13,Jan 2026,CCGProv,36J,NHS WEST YORKSHIRE ICB - 36J,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0
2025-26,13,Jan 2026,CCGProv,36L,NHS SOUTH WEST LONDON ICB - 36L,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,*,*,*,10,*,*,*,0,*,*,*,*,*,10,*,10,*
2025-26,13,Jan 2026,CCGProv,36L,NHS SOUTH WEST LONDON ICB - 36L,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,*,*,10,0,40,*,0,*,*,*,*,10,10,0,50,*
2025-26,13,Jan 2026,CCGProv,42D,NHS HUMBER AND NORTH YORKSHIRE ICB - 42D,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,*,0,*,0,*,*,0,0,0,*,*,0,*,0,*,*
2025-26,13,Jan 2026,CCGProv,42D,NHS HUMBER AND NORTH YORKSHIRE ICB - 42D,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,*,0,0,0,0,0,*,*,0,*,*
2025-26,13,Jan 2026,CCGProv,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,0,0,0,0,0,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,0,*,*,*,*,*,0,10,0,*,0,*,*,*,*,*,0,10,0
2025-26,13,Jan 2026,CCGProv,70F,NHS SUSSEX ICB - 70F,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,70F,NHS SUSSEX ICB - 70F,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,15,15,15,15,35,50,*,90,*,*,15,15,20,15,50,65,*,115,*
2025-26,13,Jan 2026,CCGProv,71E,NHS LINCOLNSHIRE ICB - 71E,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,*,0,*,0,0,*,*,*,*,*,*,0,*,0,0,*,*,*,*,*
2025-26,13,Jan 2026,CCGProv,71E,NHS LINCOLNSHIRE ICB - 71E,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,0,*,0,*,0
2025-26,13,Jan 2026,CCGProv,72Q,NHS SOUTH EAST LONDON ICB - 72Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,10,*,15,15,*,30,*,0,*,*,10,*,25,25,*,35,*
2025-26,13,Jan 2026,CCGProv,72Q,NHS SOUTH EAST LONDON ICB - 72Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,25,25,40,*,65,70,10,275,20,*,25,25,40,*,85,90,15,335,25
2025-26,13,Jan 2026,CCGProv,78H,NHS NORTHAMPTONSHIRE ICB - 78H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,*,*,*,0,0,0,0,0,*,*,*,*,*
2025-26,13,Jan 2026,CCGProv,78H,NHS NORTHAMPTONSHIRE ICB - 78H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,0,*,0,0,0,0,0,*,0,*,0,*,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,7A1,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,*,0,*,*,0,0,0,0,*,0,*,0,*,*,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,7A2,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,7A3,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,7A3,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*
2025-26,13,Jan 2026,CCGProv,7A4,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,7A4,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,*,*
2025-26,13,Jan 2026,CCGProv,7A5,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,7A6,-,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,0
2025-26,13,Jan 2026,CCGProv,7A7,-,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,*,*,0,*,0,0,0,0,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,84H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,0,0,0,0,*,0,0,*,*,0,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,84H,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,*,*,0,*,0,0,0,0,*,0,*,*,0,*,0
2025-26,13,Jan 2026,CCGProv,91Q,NHS KENT AND MEDWAY ICB - 91Q,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,780,5735,6520,4170,11395,18635,30030,1530,46330,2955,840,5735,6575,5055,12370,25740,38105,1910,55360,3640
2025-26,13,Jan 2026,CCGProv,91Q,NHS KENT AND MEDWAY ICB - 91Q,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,640,5245,5885,3375,9395,8540,17935,1185,43360,1735,735,5250,5985,3820,9505,12010,21510,1360,51885,2020
2025-26,13,Jan 2026,CCGProv,92A,NHS SURREY HEARTLANDS ICB - 92A,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,*,*,0,0,0,0,*,0,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,92A,NHS SURREY HEARTLANDS ICB - 92A,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,*,*,*,*,10,15,*,55,10,*,*,*,*,*,25,30,*,60,10
2025-26,13,Jan 2026,CCGProv,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,*,*,0,*,*,*,*,*,0,0,*,*,0,*,*,*,*,*,0
2025-26,13,Jan 2026,CCGProv,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE ICB - 92G",RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0,0,0,*,0,0,0,0,*,*,0,0,0,*,0,*,*,0,*,*
2025-26,13,Jan 2026,CCGProv,93C,NHS NORTH CENTRAL LONDON ICB - 93C,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,0,0,0,*,0,*,*,*,*,*,0,0,0,*,0,10,10,*,10,*
